,fips,date,cases
2020,39047,5,912
2020,39047,6,1314
2020,39047,7,1835
2020,39047,8,4331
2020,39047,9,6540
2020,39047,10,12098
2020,39047,11,22376
2020,39047,12,44257
2020,39049,3,1642
2020,39049,4,37340
2020,39049,5,134783
2020,39049,6,220354
2020,39049,7,405598
2020,39049,8,602906
2020,39049,9,748679
2020,39049,10,941526
2020,39049,11,1309991
2020,39049,12,2195496
2020,39051,3,10
2020,39051,4,338
2020,39051,5,1017
2020,39051,6,1545
2020,39051,7,2662
2020,39051,8,5000
2020,39051,9,6728
2020,39051,10,14404
2020,39051,11,30271
2020,39051,12,67160
2020,39053,3,10
2020,39053,4,155
2020,39053,5,206
2020,39053,6,275
2020,39053,7,884
2020,39053,8,2856
2020,39053,9,5204
2020,39053,10,8274
2020,39053,11,16754
2020,39053,12,41094
2020,39055,3,113
2020,39055,4,2555
2020,39055,5,6754
2020,39055,6,10186
2020,39055,7,13989
2020,39055,8,17740
2020,39055,9,20609
2020,39055,10,25449
2020,39055,11,47620
2020,39055,12,103383
2020,39057,3,29
2020,39057,4,898
2020,39057,5,2285
2020,39057,6,4421
2020,39057,7,12701
2020,39057,8,24407
2020,39057,9,37970
2020,39057,10,64695
2020,39057,11,127650
2020,39057,12,247759
2020,39059,4,251
2020,39059,5,777
2020,39059,6,1349
2020,39059,7,2630
2020,39059,8,3759
2020,39059,9,4571
2020,39059,10,8391
2020,39059,11,20738
2020,39059,12,49382
2020,39061,3,645
2020,39061,4,19437
2020,39061,5,62296
2020,39061,6,105792
2020,39061,7,226187
2020,39061,8,313060
2020,39061,9,371647
2020,39061,10,487032
2020,39061,11,762232
2020,39061,12,1355288
2020,39063,3,22
2020,39063,4,703
2020,39063,5,1353
2020,39063,6,1838
2020,39063,7,4313
2020,39063,8,13129
2020,39063,9,18870
2020,39063,10,30076
2020,39063,11,57685
2020,39063,12,116124
2020,39065,4,352
2020,39065,5,1036
2020,39065,6,2755
2020,39065,7,4074
2020,39065,8,5732
2020,39065,9,7324
2020,39065,10,9756
2020,39065,11,21273
2020,39065,12,45938
2020,39067,4,40
2020,39067,5,252
2020,39067,6,322
2020,39067,7,446
2020,39067,8,798
2020,39067,9,1529
2020,39067,10,2381
2020,39067,11,4783
2020,39067,12,15117
2020,39069,4,66
2020,39069,5,324
2020,39069,6,628
2020,39069,7,1735
2020,39069,8,4466
2020,39069,9,8345
2020,39069,10,13658
2020,39069,11,24753
2020,39069,12,45749
2020,39071,3,8
2020,39071,4,205
2020,39071,5,470
2020,39071,6,1032
2020,39071,7,2126
2020,39071,8,5188
2020,39071,9,6394
2020,39071,10,11476
2020,39071,11,25145
2020,39071,12,52612
2020,39073,4,145
2020,39073,5,1366
2020,39073,6,2191
2020,39073,7,2768
2020,39073,8,3857
2020,39073,9,4656
2020,39073,10,5973
2020,39073,11,14500
2020,39073,12,34408
2020,39075,3,2
2020,39075,4,98
2020,39075,5,471
2020,39075,6,3205
2020,39075,7,8467
2020,39075,8,10382
2020,39075,9,11065
2020,39075,10,17550
2020,39075,11,37290
2020,39075,12,54421
2020,39077,3,29
2020,39077,4,497
2020,39077,5,1329
2020,39077,6,2863
2020,39077,7,8502
2020,39077,8,13136
2020,39077,9,15534
2020,39077,10,21060
2020,39077,11,35488
2020,39077,12,82546
2020,39079,4,77
2020,39079,5,292
2020,39079,6,474
2020,39079,7,1178
2020,39079,8,3136
2020,39079,9,6449
2020,39079,10,12322
2020,39079,11,23205
2020,39079,12,53638
2020,39081,3,30
2020,39081,4,771
2020,39081,5,1771
2020,39081,6,2138
2020,39081,7,4187
2020,39081,8,7541
2020,39081,9,9363
2020,39081,10,13416
2020,39081,11,26890
2020,39081,12,80605
2020,39083,3,20
2020,39083,4,319
2020,39083,5,660
2020,39083,6,948
2020,39083,7,2464
2020,39083,8,6726
2020,39083,9,8139
2020,39083,10,11131
2020,39083,11,28077
2020,39083,12,67069
2020,39085,3,249
2020,39085,4,3618
2020,39085,5,7049
2020,39085,6,10700
2020,39085,7,21941
2020,39085,8,36474
2020,39085,9,45553
2020,39085,10,58205
2020,39085,11,148750
2020,39085,12,326335
2020,39087,3,7
2020,39087,4,497
2020,39087,5,823
2020,39087,6,1197
2020,39087,7,3787
2020,39087,8,10379
2020,39087,9,16865
2020,39087,10,26872
2020,39087,11,47017
2020,39087,12,89415
2020,39089,3,102
2020,39089,4,2532
2020,39089,5,5593
2020,39089,6,9460
2020,39089,7,21497
2020,39089,8,42796
2020,39089,9,53905
2020,39089,10,74084
2020,39089,11,132547
2020,39089,12,267247
2020,39091,3,21
2020,39091,4,307
2020,39091,5,843
2020,39091,6,1433
2020,39091,7,2494
2020,39091,8,5642
2020,39091,9,8407
2020,39091,10,12232
2020,39091,11,28928
2020,39091,12,61972
2020,39093,3,555
2020,39093,4,7197
2020,39093,5,18183
2020,39093,6,24300
2020,39093,7,38799
2020,39093,8,58389
2020,39093,9,66864
2020,39093,10,81407
2020,39093,11,149352
2020,39093,12,361848
2020,39095,3,552
2020,39095,4,19918
2020,39095,5,58017
2020,39095,6,73177
2020,39095,7,105002
2020,39095,8,176100
2020,39095,9,209001
2020,39095,10,249754
2020,39095,11,363425
2020,39095,12,669885
2020,39097,3,31
2020,39097,4,903
2020,39097,5,3196
2020,39097,6,5124
2020,39097,7,7389
2020,39097,8,16486
2020,39097,9,23001
2020,39097,10,31074
2020,39097,11,41521
2020,39097,12,75902
2020,39099,3,694
2020,39099,4,14914
2020,39099,5,36901
2020,39099,6,47859
2020,39099,7,63353
2020,39099,8,82293
2020,39099,9,89135
2020,39099,10,109899
2020,39099,11,176116
2020,39099,12,373640
2020,39101,3,49
2020,39101,4,28009
2020,39101,5,76883
2020,39101,6,81123
2020,39101,7,86044
2020,39101,8,91506
2020,39101,9,91592
2020,39101,10,102946
2020,39101,11,125909
2020,39101,12,186083
2020,39103,3,332
2020,39103,4,3594
2020,39103,5,7250
2020,39103,6,12216
2020,39103,7,19886
2020,39103,8,31088
2020,39103,9,41305
2020,39103,10,54520
2020,39103,11,106202
2020,39103,12,233306
2020,39105,4,40
2020,39105,5,121
2020,39105,6,232
2020,39105,7,524
2020,39105,8,2099
2020,39105,9,4867
2020,39105,10,6295
2020,39105,11,9635
2020,39105,12,20899
2020,39107,3,12
2020,39107,4,378
2020,39107,5,3733
2020,39107,6,7387
2020,39107,7,10764
2020,39107,8,21182
2020,39107,9,29924
2020,39107,10,44039
2020,39107,11,73714
2020,39107,12,110516
2020,39109,3,313
2020,39109,4,3452
2020,39109,5,8776
2020,39109,6,11751
2020,39109,7,17370
2020,39109,8,28230
2020,39109,9,38460
2020,39109,10,58328
2020,39109,11,104009
2020,39109,12,197640
2020,39111,4,54
2020,39111,5,1283
2020,39111,6,2462
2020,39111,7,2751
2020,39111,8,3007
2020,39111,9,3206
2020,39111,10,4378
2020,39111,11,7949
2020,39111,12,17447
2020,39113,3,185
2020,39113,4,5713
2020,39113,5,14932
2020,39113,6,32627
2020,39113,7,86533
2020,39113,8,146459
2020,39113,9,215357
2020,39113,10,301673
2020,39113,11,504333
2020,39113,12,924686
2020,39115,4,72
2020,39115,5,152
2020,39115,6,182
2020,39115,7,414
2020,39115,8,1025
2020,39115,9,1391
2020,39115,10,2142
2020,39115,11,5560
2020,39115,12,16326
2020,39117,4,496
2020,39117,5,2873
2020,39117,6,3293
2020,39117,7,4087
2020,39117,8,5949
2020,39117,9,7371
2020,39117,10,10159
2020,39117,11,21424
2020,39117,12,45255
2020,39119,3,11
2020,39119,4,235
2020,39119,5,1052
2020,39119,6,1834
2020,39119,7,3537
2020,39119,8,7967
2020,39119,9,10866
2020,39119,10,23629
2020,39119,11,55331
2020,39119,12,131942
2020,39121,4,72
2020,39121,5,173
2020,39121,6,192
2020,39121,7,436
2020,39121,8,587
2020,39121,9,783
2020,39121,10,3451
2020,39121,11,13742
2020,39121,12,26664
2020,39123,3,6
2020,39123,4,589
2020,39123,5,1986
2020,39123,6,3481
2020,39123,7,7174
2020,39123,8,12656
2020,39123,9,13873
2020,39123,10,17060
2020,39123,11,29098
2020,39123,12,58110
2020,39125,4,132
2020,39125,5,331
2020,39125,6,511
2020,39125,7,1185
2020,39125,8,2237
2020,39125,9,2903
2020,39125,10,5625
2020,39125,11,15028
2020,39125,12,30727
2020,39127,3,1
2020,39127,4,240
2020,39127,5,472
2020,39127,6,699
2020,39127,7,1684
2020,39127,8,5223
2020,39127,9,8173
2020,39127,10,10875
2020,39127,11,19049
2020,39127,12,45314
2020,39129,3,30
2020,39129,4,19988
2020,39129,5,60497
2020,39129,6,63810
2020,39129,7,69859
2020,39129,8,75000
2020,39129,9,77766
2020,39129,10,90362
2020,39129,11,110762
2020,39129,12,161641
2020,39131,3,4
2020,39131,4,47
2020,39131,5,156
2020,39131,6,375
2020,39131,7,1105
2020,39131,8,2630
2020,39131,9,4359
2020,39131,10,8626
2020,39131,11,17863
2020,39131,12,36556
2020,39133,3,148
2020,39133,4,4591
2020,39133,5,8923
2020,39133,6,10825
2020,39133,7,16826
2020,39133,8,24398
2020,39133,9,30828
2020,39133,10,46760
2020,39133,11,84641
2020,39133,12,183653
2020,39135,3,2
2020,39135,4,493
2020,39135,5,911
2020,39135,6,1390
2020,39135,7,3112
2020,39135,8,7821
2020,39135,9,12164
2020,39135,10,17814
2020,39135,11,36414
2020,39135,12,70925
2020,39137,4,579
2020,39137,5,2480
2020,39137,6,3056
2020,39137,7,4680
2020,39137,8,7402
2020,39137,9,14903
2020,39137,10,27415
2020,39137,11,58107
2020,39137,12,89806
2020,39139,3,42
2020,39139,4,1412
2020,39139,5,4511
2020,39139,6,7688
2020,39139,7,12771
2020,39139,8,19630
2020,39139,9,23516
2020,39139,10,38618
2020,39139,11,75231
2020,39139,12,183190
2020,39141,3,3
2020,39141,4,649
2020,39141,5,1729
2020,39141,6,2477
2020,39141,7,5905
2020,39141,8,16867
2020,39141,9,24897
2020,39141,10,38795
2020,39141,11,63255
2020,39141,12,110977
2020,39143,3,17
2020,39143,4,397
2020,39143,5,1719
2020,39143,6,3091
2020,39143,7,6283
2020,39143,8,13363
2020,39143,9,16483
2020,39143,10,21058
2020,39143,11,37535
2020,39143,12,85804
2020,39145,4,126
2020,39145,5,426
2020,39145,6,679
2020,39145,7,2805
2020,39145,8,8326
2020,39145,9,13330
2020,39145,10,23549
2020,39145,11,47427
2020,39145,12,104252
2020,39147,3,13
2020,39147,4,287
2020,39147,5,492
2020,39147,6,863
2020,39147,7,2040
2020,39147,8,7797
2020,39147,9,12639
2020,39147,10,17741
2020,39147,11,40154
2020,39147,12,87021
2020,39149,3,16
2020,39149,4,712
2020,39149,5,1075
2020,39149,6,1508
2020,39149,7,2752
2020,39149,8,7662
2020,39149,9,15770
2020,39149,10,26247
2020,39149,11,46256
2020,39149,12,87895
2020,39151,3,266
2020,39151,4,5890
2020,39151,5,17455
2020,39151,6,26619
2020,39151,7,40767
2020,39151,8,61872
2020,39151,9,79259
2020,39151,10,111217
2020,39151,11,209213
2020,39151,12,505549
2020,39153,3,717
2020,39153,4,9810
2020,39153,5,31746
2020,39153,6,50692
2020,39153,7,78284
2020,39153,8,118620
2020,39153,9,148884
2020,39153,10,196016
2020,39153,11,328214
2020,39153,12,697798
2020,39155,3,223
2020,39155,4,5862
2020,39155,5,13943
2020,39155,6,20424
2020,39155,7,34718
2020,39155,8,49811
2020,39155,9,54882
2020,39155,10,67658
2020,39155,11,123473
2020,39155,12,277245
2020,39157,3,50
2020,39157,4,1005
2020,39157,5,7483
2020,39157,6,12380
2020,39157,7,19915
2020,39157,8,24997
2020,39157,9,27046
2020,39157,10,36676
2020,39157,11,76235
2020,39157,12,160622
2020,39159,3,29
2020,39159,4,362
2020,39159,5,1080
2020,39159,6,1950
2020,39159,7,4099
2020,39159,8,8951
2020,39159,9,13819
2020,39159,10,21866
2020,39159,11,45031
2020,39159,12,91244
2020,39161,3,4
2020,39161,4,72
2020,39161,5,128
2020,39161,6,402
2020,39161,7,1539
2020,39161,8,2357
2020,39161,9,3242
2020,39161,10,6748
2020,39161,11,20571
2020,39161,12,44277
2020,39163,4,14
2020,39163,5,444
2020,39163,6,646
2020,39163,7,753
2020,39163,8,1032
2020,39163,9,1297
2020,39163,10,2607
2020,39163,11,5563
2020,39163,12,12668
2020,39165,3,125
2020,39165,4,2600
2020,39165,5,8119
2020,39165,6,16032
2020,39165,7,35108
2020,39165,8,60324
2020,39165,9,83253
2020,39165,10,120398
2020,39165,11,204042
2020,39165,12,396501
2020,39167,3,17
2020,39167,4,1534
2020,39167,5,3508
2020,39167,6,3574
2020,39167,7,4887
2020,39167,8,6594
2020,39167,9,7327
2020,39167,10,10053
2020,39167,11,26466
2020,39167,12,72617
2020,39169,3,30
2020,39169,4,1905
2020,39169,5,6440
2020,39169,6,9461
2020,39169,7,12377
2020,39169,8,18647
2020,39169,9,26180
2020,39169,10,39085
2020,39169,11,80657
2020,39169,12,151938
2020,39171,4,321
2020,39171,5,1433
2020,39171,6,1771
2020,39171,7,2681
2020,39171,8,4363
2020,39171,9,5612
2020,39171,10,9465
2020,39171,11,24453
2020,39171,12,56660
2020,39173,3,73
2020,39173,4,2266
2020,39173,5,7483
2020,39173,6,9810
2020,39173,7,17793
2020,39173,8,35097
2020,39173,9,48695
2020,39173,10,73408
2020,39173,11,113559
2020,39173,12,213822
2020,39175,3,7
2020,39175,4,420
2020,39175,5,943
2020,39175,6,1528
2020,39175,7,2350
2020,39175,8,4895
2020,39175,9,5992
2020,39175,10,8345
2020,39175,11,16423
2020,39175,12,38564
2020,40001,3,22
2020,40001,4,1074
2020,40001,5,2340
2020,40001,6,3014
2020,40001,7,5431
2020,40001,8,11552
2020,40001,9,16490
2020,40001,10,22459
2020,40001,11,31419
2020,40001,12,47977
2020,40003,4,18
2020,40003,5,31
2020,40003,6,30
2020,40003,7,44
2020,40003,8,203
2020,40003,9,1224
2020,40003,10,3135
2020,40003,11,6896
2020,40003,12,21885
2020,40005,4,29
2020,40005,5,40
2020,40005,6,295
2020,40005,7,1273
2020,40005,8,2622
2020,40005,9,6890
2020,40005,10,12004
2020,40005,11,19443
2020,40005,12,33373
2020,40007,4,46
2020,40007,5,636
2020,40007,6,851
2020,40007,7,1016
2020,40007,8,1217
2020,40007,9,1444
2020,40007,10,2397
2020,40007,11,4310
2020,40007,12,8312
2020,40009,3,2
2020,40009,4,62
2020,40009,5,186
2020,40009,6,257
2020,40009,7,722
2020,40009,8,2624
2020,40009,9,7693
2020,40009,10,23915
2020,40009,11,33543
2020,40009,12,51628
2020,40011,5,95
2020,40011,6,336
2020,40011,7,729
2020,40011,8,1578
2020,40011,9,3092
2020,40011,10,5472
2020,40011,11,8922
2020,40011,12,16863
2020,40013,3,7
2020,40013,4,137
2020,40013,5,493
2020,40013,6,1703
2020,40013,7,6838
2020,40013,8,15425
2020,40013,9,23403
2020,40013,10,40662
2020,40013,11,68636
2020,40013,12,104504
2020,40015,3,5
2020,40015,4,933
2020,40015,5,3571
2020,40015,6,5281
2020,40015,7,7242
2020,40015,8,14311
2020,40015,9,20060
2020,40015,10,31675
2020,40015,11,44324
2020,40015,12,74995
2020,40017,3,98
2020,40017,4,1904
2020,40017,5,3603
2020,40017,6,5353
2020,40017,7,18748
2020,40017,8,40595
2020,40017,9,56183
2020,40017,10,100499
2020,40017,11,164685
2020,40017,12,277592
2020,40019,3,7
2020,40019,4,39
2020,40019,5,468
2020,40019,6,1890
2020,40019,7,6084
2020,40019,8,11237
2020,40019,9,14519
2020,40019,10,22474
2020,40019,11,37926
2020,40019,12,68362
2020,40021,3,8
2020,40021,4,597
2020,40021,5,889
2020,40021,6,1534
2020,40021,7,4833
2020,40021,8,15650
2020,40021,9,27304
2020,40021,10,39831
2020,40021,11,54896
2020,40021,12,93415
2020,40023,3,5
2020,40023,4,74
2020,40023,5,355
2020,40023,6,3050
2020,40023,7,4192
2020,40023,8,6326
2020,40023,9,8548
2020,40023,10,12428
2020,40023,11,17914
2020,40023,12,27313
2020,40025,4,10
2020,40025,5,31
2020,40025,6,30
2020,40025,7,31
2020,40025,8,248
2020,40025,9,605
2020,40025,10,1027
2020,40025,11,1706
2020,40025,12,2859
2020,40027,3,417
2020,40027,4,8590
2020,40027,5,14465
2020,40027,6,18650
2020,40027,7,49420
2020,40027,8,100851
2020,40027,9,154594
2020,40027,10,230665
2020,40027,11,318521
2020,40027,12,500990
2020,40029,5,13
2020,40029,6,170
2020,40029,7,484
2020,40029,8,1308
2020,40029,9,1990
2020,40029,10,2605
2020,40029,11,6486
2020,40029,12,12061
2020,40031,3,53
2020,40031,4,1722
2020,40031,5,5984
2020,40031,6,10279
2020,40031,7,17448
2020,40031,8,29540
2020,40031,9,42819
2020,40031,10,64271
2020,40031,11,107687
2020,40031,12,184678
2020,40033,3,2
2020,40033,4,132
2020,40033,5,155
2020,40033,6,155
2020,40033,7,360
2020,40033,8,670
2020,40033,9,1770
2020,40033,10,2634
2020,40033,11,4762
2020,40033,12,10878
2020,40035,3,6
2020,40035,4,203
2020,40035,5,421
2020,40035,6,506
2020,40035,7,1137
2020,40035,8,2926
2020,40035,9,10053
2020,40035,10,18034
2020,40035,11,23550
2020,40035,12,37929
2020,40037,3,100
2020,40037,4,1771
2020,40037,5,2648
2020,40037,6,3411
2020,40037,7,8304
2020,40037,8,20665
2020,40037,9,30060
2020,40037,10,44179
2020,40037,11,63606
2020,40037,12,105092
2020,40039,3,30
2020,40039,4,221
2020,40039,5,374
2020,40039,6,1262
2020,40039,7,3242
2020,40039,8,7554
2020,40039,9,14219
2020,40039,10,29624
2020,40039,11,44918
2020,40039,12,78592
2020,40041,3,26
2020,40041,4,1701
2020,40041,5,2950
2020,40041,6,3373
2020,40041,7,8431
2020,40041,8,14496
2020,40041,9,19612
2020,40041,10,33495
2020,40041,11,48667
2020,40041,12,75442
2020,40043,4,40
2020,40043,5,73
2020,40043,6,109
2020,40043,7,147
2020,40043,8,417
2020,40043,9,1353
2020,40043,10,2501
2020,40043,11,4350
2020,40043,12,10640
2020,40045,6,10
2020,40045,7,58
2020,40045,8,155
2020,40045,9,240
2020,40045,10,558
2020,40045,11,2912
2020,40045,12,8441
2020,40047,3,6
2020,40047,4,255
2020,40047,5,713
2020,40047,6,1392
2020,40047,7,5070
2020,40047,8,19099
2020,40047,9,41112
2020,40047,10,66897
2020,40047,11,93567
2020,40047,12,146649
2020,40049,3,33
2020,40049,4,330
2020,40049,5,466
2020,40049,6,1073
2020,40049,7,4180
2020,40049,8,7412
2020,40049,9,9551
2020,40049,10,17013
2020,40049,11,35920
2020,40049,12,59860
2020,40051,3,20
2020,40051,4,545
2020,40051,5,1893
2020,40051,6,3555
2020,40051,7,8525
2020,40051,8,14459
2020,40051,9,23501
2020,40051,10,44187
2020,40051,11,64248
2020,40051,12,103641
2020,40053,4,48
2020,40053,5,62
2020,40053,6,60
2020,40053,7,131
2020,40053,8,541
2020,40053,9,1078
2020,40053,10,2370
2020,40053,11,4957
2020,40053,12,9202
2020,40055,4,1359
2020,40055,5,2035
2020,40055,6,1980
2020,40055,7,2206
2020,40055,8,2607
2020,40055,9,2968
2020,40055,10,4088
2020,40055,11,6100
2020,40055,12,10215
2020,40057,7,147
2020,40057,8,1000
2020,40057,9,1265
2020,40057,10,1901
2020,40057,11,2756
2020,40057,12,5405
2020,40059,4,13
2020,40059,5,31
2020,40059,6,30
2020,40059,7,67
2020,40059,8,389
2020,40059,9,730
2020,40059,10,1532
2020,40059,11,3909
2020,40059,12,9532
2020,40061,4,45
2020,40061,5,166
2020,40061,6,201
2020,40061,7,610
2020,40061,8,3041
2020,40061,9,6843
2020,40061,10,10704
2020,40061,11,16318
2020,40061,12,22870
2020,40063,5,3
2020,40063,6,129
2020,40063,7,1000
2020,40063,8,5147
2020,40063,9,7903
2020,40063,10,10909
2020,40063,11,15184
2020,40063,12,21762
2020,40065,3,18
2020,40065,4,239
2020,40065,5,642
2020,40065,6,933
2020,40065,7,5650
2020,40065,8,16713
2020,40065,9,20344
2020,40065,10,30793
2020,40065,11,45323
2020,40065,12,66846
2020,40067,4,35
2020,40067,5,88
2020,40067,6,130
2020,40067,7,575
2020,40067,8,1036
2020,40067,9,1171
2020,40067,10,2006
2020,40067,11,4166
2020,40067,12,10274
2020,40069,4,49
2020,40069,5,93
2020,40069,6,188
2020,40069,7,686
2020,40069,8,1794
2020,40069,9,4038
2020,40069,10,7937
2020,40069,11,12651
2020,40069,12,21124
2020,40071,3,143
2020,40071,4,1223
2020,40071,5,1539
2020,40071,6,2133
2020,40071,7,4457
2020,40071,8,8175
2020,40071,9,13838
2020,40071,10,24326
2020,40071,11,39934
2020,40071,12,79646
2020,40073,4,158
2020,40073,5,299
2020,40073,6,486
2020,40073,7,1772
2020,40073,8,5383
2020,40073,9,9272
2020,40073,10,14822
2020,40073,11,21868
2020,40073,12,35647
2020,40075,4,69
2020,40075,5,182
2020,40075,6,188
2020,40075,7,542
2020,40075,8,1035
2020,40075,9,1835
2020,40075,10,4272
2020,40075,11,7889
2020,40075,12,14692
2020,40077,3,5
2020,40077,4,119
2020,40077,5,158
2020,40077,6,195
2020,40077,7,845
2020,40077,8,2953
2020,40077,9,3769
2020,40077,10,5535
2020,40077,11,8174
2020,40077,12,12493
2020,40079,3,4
2020,40079,4,150
2020,40079,5,409
2020,40079,6,651
2020,40079,7,2665
2020,40079,8,13437
2020,40079,9,27474
2020,40079,10,46090
2020,40079,11,62465
2020,40079,12,93306
2020,40081,3,19
2020,40081,4,293
2020,40081,5,568
2020,40081,6,743
2020,40081,7,1825
2020,40081,8,6810
2020,40081,9,11220
